"""The call for apology is very brave, and I want it, too,"" said Yan. ""But it's very unlikely to happen.""","""这种呼声非常勇敢，我也希望能看到道歉，""言说。 ""但是小概率事件。"""
"The Communist Party has never apologized to the Chinese people for any of the atrocities they have suffered during its 73 years in power. Not after more than 20 million people starved to death during the disastrous Great Leap Forward, nor when the country was thrown into a decade of chaos and economic destruction by the Cultural Revolution. And not for the one-child policy that imposed many forced abortions and is now helping foment a demographic crisis with one of the fastest aging populations in the world.",在执政的73年里，中共从来没有为中国人民在其统治下遭受的任何残暴行为道过歉。没有为灾难性的大跃进导致逾2000万人饿死道过歉。没有为文化大革命使国家陷入长达十年的混乱和经济崩溃道过歉。也没有为独生子女政策道过歉，这项政策导致了许多强制堕胎，促使中国成为世界上人口老龄化最快并面临人口危机的国家之一。
"The party even killed a literary genre called ""scar literature,"" which emerged after the Cultural Revolution in late 1970s and portrayed the sufferings that people endured during that political campaign. The party never wants anybody to focus too much on their scars because they would inevitably ask where the scars came from, said Xu Chenggang, a senior research scholar at the Stanford Center on China's Economic and Institutions who was persecuted during the Cultural Revolution.","中共甚至扼杀了被称为""伤痕文学""的文学类型。伤痕文学出现在文革后的20世纪70年代末，写的是人们在那场政治运动中遭受的苦难。斯坦福大学中国经济与制度中心高级研究学者许成钢说，中共从来不希望有人过度关注他们的伤痕，因为他们会不可避免地想知道伤痕是从哪里来的。许成钢曾在文革期间遭受迫害。"
"Hu Xijin, a top party propagandist, senses dangers in all the demands for an apology. In a long article on the social media platform Weibo, where he has nearly 25 million followers, he wrote that the people who called the ""zero Covid"" policy a ""man-made disaster"" are too ""radical.""","中共高级吹鼓手胡锡进意识到了要求道歉的所有危险。他在自己拥有近2500万粉丝的社交媒体平台微博上发的一篇长文中写道，将""新冠清零""政策称为""人祸""的人""偏激""了。"
"The post triggered an outcry of anger and disappointment. Many college students noted that they felt like prisoners on their campuses. A commenter from Shanghai said their child was locked down in a 600-square-foot apartment for three months. ""Isn't this something that we should reflect on? Shouldn't we try to stop this from happening again and keep the power on check?"" the commenter asked.","胡锡进的文章引发了大片愤怒和失望的声音。许多大学生指出，他们感觉自己在校园里是囚徒。一个来自上海的评论留言说，他们的孩子被关在一个55平米的公寓里三个月。""不应该反思吗?不应该杜绝这种乱象，把权力关进笼子里?""评论者问道。"
"The party has stepped in to control the narrative. In a front-page commentary on Thursday, the People's Daily, the party's official newspaper, talked up how the country is coming back to life. Then it spent more than 10,000 words praising how the party and Mr. Xi guided the country through the pandemic.",中共已加强了对叙事的控制。中共喉舌《人民日报》周四在头版发表的评论中，大谈特谈国家正在如何恢复生机，然后用了一万多字赞扬中共和习近平如何带领国家度过了新冠疫情。
"""Practice has fully proved that the Communist Party of China,"" it said, ""is the most reliable backbone of the Chinese people when storms strike.""","""实践充分证明，中国共产党，""文章写道，""是风雨来袭时中国人民最可靠的主心骨。"""
"It is a clear signal that the government will stick to its victorious messaging. It wants the public to accept its narrative, forget about what happened to them and move on.",这是一个明确的信号，表明政府将坚持宣传自己获得胜利的信息。它想让公众接受这种叙事，忘掉发生在他们身上的事情，接受现实。
Some have anticipated such moves and are determined to fight back against the collective amnesia that the nation has suffered for too long. It's their own way to cope with the trauma.,一些人对这种做法已有预料，并决心要抵制这个国家长期遭受的集体失忆症。用他们自己的方式应对创伤。
"Yu, a programmer in his mid-30s, chokes up whenever he talks about the lockdown in Shanghai in the spring of this year. ""I felt like I was knocked down by the government and hammered for three months,"" he said. ""Then it told me that it did it for the sake of my well-being.""","30多岁的程序员余(音)每当谈起今年春天的上海封城时都会哽咽。""我感觉被按在地上拿铁锤锤了三个月，""他说。""然后它还说是为了你好。"""
"He is still having two recurring nightmares. In one, he would be in a war zone full of barbed wires and filled with poisonous air. In the other, he would hear a monotonous voice repeatedly blasting from a loudspeaker, ""Come down to get tested for Covid."" Then would come his test results: negative, positive, negative, positive.","他仍有两个反复出现的噩梦。在一个噩梦里，他身处布满铁丝网和有毒空气的战区。在另一个噩梦里，他会听到大喇叭里的一个单调声音不断大喊，""下来做核酸。""然后是的检测结果:阴性、阳性、阴性、阳性。"
"He believes that it's important to write down what happened. He spent the summer on an electronic book, compiling government announcements and credible online information about what happened to the 25 million Shanghai residents between March and July. He believes that it would be obvious to anybody how much the government lied and how brutally it treated the people.",他认为把发生了事情记录下来很重要。他花了整个夏天写了一本电子书，搜集了政府的公告和可靠的在线信息，讲述了2500万上海居民今年3月到7月的遭遇。他相信所有的人都明白政府撒了多少谎，对待人民的做法有多么残酷。
"""It was like an absurd nightmare,"" he wrote in the introduction. ""I can't help but ask why tragedies like this keep happening to the Chinese people.""","""仿佛做了一个荒诞的噩梦，""他在序中写道。""不由感叹类似的悲剧为何在中国老百姓身上一再重演。"""
"If brevity is the soul of wit, as some wag once said, maybe no words is the wittiest option of all. Late in November, at least 10 people died in a high-rise fire in Urumqi, the regional capital of Xinjiang, in western China. It was widely believed that Covid restrictions prevented the victims from escaping, and anger spilled into the streets, first in Urumqi and then across China, where stringent anti-Covid measures have subjected citizens to home lockdowns, constant testing and confinement in grim quarantine centers. Demonstrators appeared in cities and on college campuses, criticizing Covid policies or even denouncing the Communist Party and its leader, Xi Jinping. Many brandished a symbol of protest: plain, unmarked sheets of white paper.",有人曾说，简洁是智慧的灵魂，那或许，无言才是最明智的选择。11月下旬，中国西部新疆的首府乌鲁木齐市一幢高层建筑发生火灾，造成至少10人丧生。民众普遍认为，是新冠防控措施导致遇难者未能逃离，愤怒情绪蔓延至街头，首先是在乌鲁木齐，然后发展到全国各地，严苛的防疫迫使公民被封在家中，不断接受核酸检测，并被关进条件恶劣的隔离中心。城市中和大学校园里出现了示威者，他们批评新冠政策，甚至要求中共及其领导人习近平下台。许多人手里拿着一个抗议的标志:普普通通、什么都没写的白纸。
"Transfixing videos emerged. At a vigil in Shanghai, mourners held sheets of paper aloft as candles flickered. Students at Beijing's Tsinghua University wielded sheets of paper and bellowed slogans calling for democracy and freedom of expression. At another Beijing rally, a crowd waved blank paper while chanting against Covid protocols. One much-shared tweet featured someone hurling stacks of paper into the air amid city traffic. Another viral clip showed a dramatic piece of street theater: a young woman marching among pedestrians holding a sheet of paper, her mouth covered with black tape, her wrists bound with chains.",网上出现了令人惊叹的视频。在上海的一场守夜活动，哀悼者在烛光中举起白纸。北京清华大学的学生挥舞着白纸，大喊着民主和言论自由的口号。在北京的另一场集会上，一群人拿着白纸，高声反对新冠政策。一条广为流传的推文展示了有人在城市车流中向空中抛洒一叠叠白纸的场面。另一条得到大量转发的视频则显示了街头的戏剧性场面:一名年轻女子拿着一张纸在人群中游行，她的嘴上贴着黑色胶带，手腕上绑着铁链。
"Commentators were quick to interpret the meaning of the ""white-paper protests."" A blank sign is both a symbol and a tactic. It is a passive-aggressive protest against censorship, a sarcastic performance of compliance that signals defiance. Its power rests in a shared understanding, by both the public and the authorities, of the unwritten message; it rests also in the awareness that to say anything at all is to run afoul of a government that brooks no opposition, suppressing even the suggestion of an intention to speak. A tweet posted days after the fire showed a photo of a man, apparently in a Shanghai mall, holding a sign reading, ""You know what I want to say."" According to the tweet, he was taken away by the police.","评论人士很快开始解读""白纸抗议""的内涵。空白既是一种象征，也是一种策略。这是对审查制度的一种消极攻击式抗议，是一种带有讽刺意味的顺从，实际上表达了反抗。它的力量在于公众和当局对未写信息的共识;也在于这样一种认知，即只要说话，就等于是在违抗这个不能容忍任何反对意见、连发声意图都要压制的政府。火灾发生数日后的一条推文展示了照片中的身处上海某购物中心的一名男子，他举了一块牌子，上面写着:""你知道我要说什么。""那条推文称，他已被警方带走。"
"In the days after the fire, Chinese Communist Party censors moved to expunge hashtags like ""A4Revolution"" (a reference to the size of the paper) and ""white paper exercise"" from social media. A sheet of paper may be the ultimate ""analog"" artifact, but it has emerged as an unusually potent digital-age totem a meme that is rebounding in fascinating ways between the street and the virtual world. For all the tumult at the barricades, the white signs may reveal more about algorithms, data flow and the way images and ideas resonate online.","火灾发生后，中共的审查人员开始在社交媒体上删除""A4革命""(A4是纸张的尺寸)和""白纸运动""等话题。一张纸或许是最好的""类比""物，但它已成为一种异常强大的数字时代图腾——即以极为有趣的形式折返于街头和虚拟世界的米姆。尽管路障附近有种种混乱，但这些白色标志可能更多地揭示了关于算法、数据流以及影像和思想在网上引发共鸣的方式。"
"The antecedents of white-paper protests stretch back at least as far as 1924, when a Krakow newspaper reportedly published a blank special supplement as a satirical rebuke to censors. In 1965, an episode of ""Candid Camera"" featured a prank in which protesters with blank placards picketed in front of a vacant lot in New York. Four years later, students at a high school in Toronto held a mock sit-in featuring blank signs and a blank list of ""demands."" An Associated Press report about the protest bore the cheeky headline "" , Students Demand.""","白纸抗议的先例最早能追溯到1924年，据称当时克拉科夫市一家报纸出版了一份空白的特刊，作为对审查人员的讽刺谴责。1965年，《偷拍》(Candid Camera)有一集内容讲的就是抗议者的恶作剧，他们拿着空白的标语牌在纽约一处空地前聚集。四年后，多伦多一所高中的学生举行了一次模拟静坐示威，亮出了空白标语和空白的""诉求""清单。美联社给这场抗议的报道安了一个恶搞标题——《学生诉求》。"
"In retrospect, those 1960s stunts seem ideologically conservative: They were parodies, staged at the height of the civil rights era and the Vietnam War, that mocked the very idea of protest. But in recent times, citizens have turned the comedy of blank signs in the opposite direction. The signs have been used as props in pro-democracy demonstrations in Hong Kong, and by Russian opponents of the Ukraine invasion. In September, following Queen Elizabeth's death, anti-monarchy demonstrators were reportedly arrested in Scotland. Soon more protesters appeared now carrying blank signs.",回头再看，上世纪60年代的那些噱头在意识形态上似乎是保守的:那是在民权时代和越战期间矛盾最激烈之时上演的拙劣模仿，嘲讽的正是抗议的概念本身。但近年来，公民已将空白标志代表的诙谐含义反转。香港的民主示威、反对入侵乌克兰的俄罗斯人都使用过这种标志。9月，在伊丽莎白女王去世后，有报道称反君主制示威者在苏格兰被捕。很快就出现了更多举着空白标志的抗议者。
"These signs tell an absurdist joke, ridiculing both censorship and those who enforce it. They function as bait: When security forces often uniformed and well armed detain a citizen holding a blank sign, the paranoia and irrationality of state power is thrown into relief. Like a shrewd act of internet trolling, the blank sign is a button-pusher that lures its target into a revealing self-own.",这些标志都代表了荒诞的玩笑，嘲笑了审查制度及其执行者。它们就像一种诱饵:当通常穿着制服、装备精良的安全部队抓捕一位举着空白标志的公民，国家权力的妄想症和非理性就会暴露无遗。这就像网络水军的精明计谋一样，空白标志是诱使目标自我暴露的开关。
"Traditional protest symbols, like banners and flags, may have less currency in the social media age. The emblems that capture the imagination tend to be humble and unexpected, with the feel of organic memes, like the umbrellas used as shields in Hong Kong. Often, these symbols strike notes of irony and absurdity. In Thailand, pro-democracy demonstrators have embraced an even more unlikely icon than white paper: inflatable rubber ducks.",横幅和旗帜这种传统的抗议标志在社交媒体时代可能已经不再通用。激发想象力的标志往往是谦和而又出乎意料的，就像某种生动的米姆，例如在香港被当作盾牌使用的雨伞。这些符号通常带有讽刺和荒诞的意味。在泰国，民主示威者选择了一个比白纸更夸张的标志:充气橡皮鸭。
"China's blank signs have proved to be superlative meme-fodder. T-shirts have popped up featuring an illustration of Winnie-the-Pooh reading a blank page a double joke aimed at Xi Jinping, who was likened to A.A. Milne's roly-poly bear in memes that are banned on the Chinese internet. The signs have inspired more ambitious spectacles. Ai Weiwei, the exiled Chinese artist, posted an Instagram video in which he is shown writing a free-speech message on blank paper in UV invisible ink. A performance-art piece featured a woman covered in white paper being sprayed with red paint by a person in a hazmat suit reminiscent of China's P.P.E.-clad ""big whites.""","中国的空白标志已被证明是绝佳的米姆素材。印着在阅读空白纸张的小熊维尼的T恤已经出现，这是嘲讽习近平的双重笑话，将他比作A·A·米恩创作的滚圆小熊的米姆，在中国互联网上被封禁。这些标志激发了更多雄心勃勃的奇观。流亡的中国艺术家艾未未发布了一段Instagram视频，他在其中用紫外线隐形墨水在白纸上写下了关于言论自由的信息。在一场行为艺术表演中，一名身披白纸女子被身穿防护服的人——让人联想到中国裹在个人防护服之下的""大白""——喷上红漆。"
"Internet battles between protesters and the powers that be are heightened in China, where the internet is heavily censored and a surveillance dragnet sweeps up life online and off. From the moment protests erupted in Urumqi, skirmishes began between users uploading images of demonstrations and the state's censorship apparatus, which worked to obliterate all traces of them. Users employed trickery to evade the algorithms designed to catch outlawed content: They recorded videos of videos, or rotated them on their sides, or used V.P.N.s to ""store"" data on sites like Twitter and Instagram, outside the purview of Chinese censors. These efforts to find cracks in the country's ""great firewall"" have been essential to the protests. There is reason to believe they have been a success: The Chinese government has since taken steps to curb its strict Covid guidelines.","在互联网受到严格审查、天网监控着线上和线下一切日常的中国，抗议者与当权者之间的网络斗争愈演愈烈。从乌鲁木齐爆发抗议的一刻起，上传示威图片和试图抹掉所有痕迹的国家审查机器就爆发了冲突。网民试图骗过旨在捕捉非法内容的算法:他们翻录视频，或是将视频反转，要么就使用VPN在Twitter和Instagram这种不受中国审查控制的网站""存放""数据。这些在中国""防火长城""中寻找裂缝的努力对抗议活动至关重要。有理由相信他们取得了成功:中国政府此后采取措施，取消了严格的新冠防控规定。"
"Of course, protesters may still face harsh consequences, especially those who dared to voice broader critiques of China's authoritarianism. But their criticisms linger in all that white paper, blank signs that carry echoes of ideas from across decades and centuries. There is the famous paradox of John Cage: ""I have nothing to say, and I am saying it."" There's the blank page in Laurence Sterne's ""Tristram Shandy,"" and the white-on-white paintings of Robert Ryman artworks whose eloquent emptiness is pregnant with possibility, expressing the ineffable. The blank sign, for the protester who wields it and the government that disdains it, is full of potential: It is a tabula rasa, upon which every imaginable complaint, exhortation, remonstration, provocation, taunt, threat and irrefutable truth might someday be inscribed. Or maybe it's more accurate to say that those things are already written there figuratively, at least in invisible ink. The signs say nothing; they speak volumes.","当然，抗议者——尤其是那些敢对中国威权提出更广泛批评的人——仍可能面临严峻后果。他们的批判在所有白纸上挥之不去，空白的标志承载了历史长河里回荡的思想。正如约翰·凯奇那句著名的悖论:""我无话可说，而我正在说。""劳伦斯·斯特恩在《项狄传》写下了空白页，罗伯特·瑞曼画出了白底画——艺术作品中空虚的传神蕴藏着可能性，表达了不可言喻的内容。对于挥舞它的抗议者和厌恶它的政府，空白标志充满了力量:它是一块白板，但总有一天上面或许就会出现所有能想象到的抱怨、控诉、抗议、挑衅、嘲讽、威胁和无可辩驳的真理。或者更准确地说，这些东西已经被(至少是象征意义上的)隐形墨水写在上面了。空白标志什么都没说;但它们掷地有声。"
"The narrow alleyways of Haizhu district have long beckoned to China's strivers, people like Xie Pan, a textile worker from a mountainous tea-growing area in central China.",长久以来，海珠区那些逼仄小巷一直吸引着中国的打拼一族，比如来自中国中部产茶山区的纺织工人谢潘(音)。
"Home to one of the country's biggest fabric markets, Haizhu houses worker dormitories and textile factories in brightly colored buildings stacked so close that neighbors can shake hands out their windows. Once a smattering of rural villages, the area became a manufacturing hub as China opened its economy decades ago. The government had promised to step back and let people unleash their ambitions, and millions flocked to Haizhu to do just that.",海珠区是中国最大的纺织品市场之一，工人宿舍和纺织厂坐落于色彩明亮的建筑之中，这些建筑间距很近，邻里之间从窗口能握手。这里曾经只有散落的村庄，但随着中国几十年前开放经济变成了制造业中心。政府承诺放宽管理，让人民追求自己的抱负，涌入海珠区的无数人正是为此而来。
"Mr. Xie made the hopeful journey last year, joining others from Hubei Province who had also settled in this dense pocket of the southern metropolis of Guangzhou. They toiled in cacophonous factories, peddled cloth or sold sesame noodles, a hometown favorite. But when I met him a few months ago, his hope had dimmed. Because of a slowing economy, he had been homeless for two weeks before stringing together money to rent a 100-square-foot room for $120 a month.",去年，谢潘踏上了希望之旅，与其他来自湖北的工人一样，在南方大都市广州这个人口稠密区定居下来。他们在嘈杂的工厂中辛苦劳作，忙于制衣或是兜售家乡名小吃热干面。但几个月前我见到他时，他的希望已经变得渺茫。由于经济放缓，他已经两周无家可归，后来才凑钱以每月800多元的价格租了个10平米见方的单间。
"""There isn't enough work for everyone,"" Mr. Xie, 31, a soft-spoken man with hunched shoulders from years bent over sewing machines, said then. ""You can't go to bed every night having to look for work in the morning. It's too tiring.""","""不是人人都有活干，""31岁的谢潘当时说道。他讲话轻声细语，由于常年在缝纫机前劳作而变得驼背。""没法一觉睡醒就去找工作。太累了。"""
"It would get much worse, after a strict Covid lockdown silenced the factories and shuttered the noodle shops. In October, Mr. Xie was quarantined for nearly a month.",后来情况变得更糟，严格的新冠封锁让工厂停工，面馆纷纷关门。到10月，谢潘被隔离了近一个月时间。
"Several weeks later, Haizhu exploded in discontent. After a weekend of protests against ""zero Covid"" restrictions across the country, hundreds of workers defied lockdown rules and swarmed Haizhu's streets on Tuesday, demanding freedom. They tore down street barricades and threw glass bottles. ""End the lockdown!"" they shouted as police officers in hazmat suits marched through the alleys, banging clubs against their shields.","几周后，海珠区的民怨爆发了。当周末全国各地爆发反对新冠清零限制的抗议，数以百计的工人在周二违抗封锁规定，冲上海珠区街头，要求解封。他们拆除了街上的路障，还投掷玻璃瓶。当穿着防护服的警察穿过街巷，用警棍敲打盾牌时，他们喊道，""解封!"""
"The eruption was a forceful illustration of how thoroughly the world's toughest pandemic restrictions have upended life in China. Xi Jinping, the country's strongman leader, is expanding the Chinese Communist Party's grip over its people beyond what even Mao Zedong attained. Mr. Xi has tied the success of ""zero Covid"" to his own legitimacy as ruler, and enforcing it has taken precedence over nurturing the freewheeling spirit that made Haizhu, and China, so vibrant.","这次爆发有力说明了世界上最严厉的防疫措施如何颠覆了中国人的生活。中国的强人领袖习近平正在扩大中共对民众的控制，其程度更甚于毛泽东时代。习近平将新冠""清零""的成功与他作为统治者的合法性捆绑到一起，强制""清零""已经压过自由开放精神的培养，哪怕后者正是让海珠区以及整个中国生气勃勃的原因。"
"The shift strikes at the party's longstanding social contract with its people. After violently crushing pro-democracy demonstrations at Tiananmen Square in 1989, Beijing struck an implicit bargain: In exchange for limitations on political freedoms, the people would get stability and comfort.",这种转变撕毁了党与人民长期以来达成的社会契约。在1989年暴力镇压天安门的民主示威后，北京达成了一项不言而明的交易:人民要以限制政治自由为代价，换来生活的稳定和舒适。
"But now the stability and comfort have dwindled, even as the limitations have grown. Nearly 530 million people almost 40 percent of the population were under some form of lockdown in late November, according to one estimate. People have died because of delayed medical care, or gone hungry.",但如今，这种稳定和舒适都受到了损害，限制却不断加码。据一项统计，11月下旬，近5.3亿人——也就是总人口的近40%——都处于某种形式的封锁之下。有人食不果腹，有人则因耽误救治丧生。
"Already, China's security apparatus is moving to suppress the demonstrations against ""zero Covid,"" the most widespread protests China has seen since Tiananmen. The police have detained and threatened participants across the country. The government, while not publicly acknowledging the protests, has also tried to blunt public outrage by easing restrictions, including lifting some lockdowns in Guangzhou.","中国的安全机器已经开始镇压反对""清零""的示威活动，这是自天安门事件以来中国发生的最为广泛的抗议。全国各地的警方都在拘捕和威胁参与者。政府虽然没有公开回应这些抗议，但也试图通过放松限制来平息公愤，包括广州的部分解封。"
"Even if Mr. Xi drives discontent back underground, the disillusionment that the protests exposed may remain. ""Zero Covid"" made clear the ease, and apparent arbitrariness, with which the party could and would impose its will on people. For many Chinese, such dominance has shaken their expectation of constant progress, and chipped away at their ambition and willingness to take risks.","但即便习近平能掩盖这些不满情绪，抗议所揭露的幻灭感可能依然存在。""清零""本身就已经表明，党能够且将会轻易和肆意地把自身意志强加于人民。对许多中国人来说，这种颐指气使动摇了他们不断进步的期望，也打击了他们冒险的抱负和意愿。"
"Perhaps nowhere will this shift play out more poignantly than in the biggest metropolises of southern China: Guangzhou and neighboring Shenzhen. It was here where China's market reforms first took off. A colleague and I spent two weeks in the region earlier this year, to see how the changing social contract has fueled frustration, resignation and anxiety feelings starkly at odds with the triumphalist vision of national rejuvenation that Mr. Xi has promoted.",这种转变在中国南方最大的都市广州及毗邻的深圳可能表现得最为深刻。中国的市场改革正是从这里起步。今年早些时候，我与一位同事在该地区待了两周，以了解正在改变的社会契约如何助长了不满、放弃和焦虑——这些情绪都与习近平提倡的民族复兴必胜愿景南辕北辙。
"Mr. Xie was released from quarantine last month, before the recent clashes. He fled Guangzhou, unsure whether he would return. ""This place if I can avoid it, I will.""","谢潘上个月解除了隔离，就在冲突爆发前。他逃离了广州，不确定是否还会回来。""广州这个地方，确实，能不去就尽量不去。"""
A Fading Promise,渺茫的希望
"At the heart of the region's appeal was its promise of something for everyone. There were factories for rural migrants, technology powerhouses for aspiring coders, storefronts for entrepreneurs. Anyone could trade grit and drive for a better life.",这一地区的吸引力在于它能给所有人希望。这里有农民工能去的工厂，有想一展手脚的程序员能去的科技大厂，还有给创业者的商铺。只要有坚韧和干劲，就能过上更好的生活。
"Mr. Xie moved to Guangzhou last year, chasing higher pay to support his two young children. But when he arrived, he found a different hustle than expected.",为了两个年幼的孩子，谢潘去年搬到广州，希望赚到更多钱。但当他来到这里，却发现了意料之外的麻烦。
"Many factories had cut back as the slowing economy and lockdowns choked demand for new clothing. Each morning, Mr. Xie elbowed through nearly standstill crowds of job seekers to haggle with factory bosses over ever-lower rates for piecework, like finishing the hems on a shirt, or the pleats on a skirt. In August, he earned $40 to $50 a day he had heard that people earned double that before the pandemic on the days he earned anything.",由于经济放缓和封锁抑制了人们购新衣的需求，许多工厂已经减产。每天早上，谢潘都要挤过几乎密不透风的求职人群，与工厂老板就越来越低的计件工资讨价还价，这种工作包括给衬衫缝制下摆，或是给裙装打褶。8月时，如果有收入，他每天能赚到两三百元，但他听说疫情前别人的收入是这个数字的两倍。
"At work, he hastily swallowed lunches of white rice and tofu, surrounded by knee-high piles of fabric and the drone of sewing machines.",他边工作边靠米饭和豆腐充饥，周围是齐膝高的一堆堆织物和缝纫机的低鸣。
"Then, in October, the coronavirus began spreading in Haizhu, as did lockdowns. Confined to his room, then to a quarantine center, Mr. Xie's money dried up.",然后到10月，新冠病毒开始在海珠区传播，封锁接踵而至。谢潘先是被关在家中，后来又被关进隔离中心，钱很快就用光了。
"The morning he was released, he boarded a train back to Hubei. ""I've been out of work for so long, I'm about to go hungry,"" Mr. Xie said when reached at home.","解除封控的当天早上，他就登上了返回湖北的火车。""因为现在都失业了，这段时间，马上饿肚子，""回到家中的谢潘表示。"
"It's not just in factories that upward mobility seems increasingly out of reach. The same is true in the region's skyscrapers, once the gleaming proofs of dreams achieved.",向上流动的可能性不仅在工厂变得遥不可及。在这里的摩天大楼也是如此，那曾是梦想成真的光辉证明。
"Before the pandemic, Ryan Liu embodied the promise of his hometown, Shenzhen. After growing up in a working-class family, Mr. Liu, 34, became a product manager at one of China's internet giants. He collected whiskey and vacationed abroad, savoring the high-flying lifestyle that China's modernization made possible.",疫情前，瑞安·刘(音)就代表了他的家乡深圳所承诺的希望。34岁的瑞安·刘在工薪阶层家庭长大，是中国一家互联网巨头的产品经理。他的爱好是收集威士忌和出国度假，享受着中国现代化带来的上流生活方式。
"But ""zero Covid"" bowed even China's internet giants. The e-commerce titan Alibaba reported a net loss of nearly $3 billion last quarter, in part because of weak consumer demand. Tencent, China's most valuable company, laid off thousands of employees this year, the first time in nearly a decade that its work force had shrunk.",但新冠清零让中国互联网巨头也不得不低头。电商巨头阿里巴巴报告上季度净亏损近206亿元，部分原因是消费者需求疲软。中国市值最高的腾讯今年进行了大规模裁员，这是近十年来该公司员工人数首次缩减。
"The comfortable life that Mr. Liu had built for himself suddenly seemed precarious. He had started reading job postings to be safe, he said over a protein bowl near his office in Shenzhen's Hi-Tech Industrial Park, where high-rises offer amenities like karaoke pods and indoor running tracks. He stopped buying whiskey and sold his stock investments.",瑞安·刘为自己创造的舒适生活突然变得岌岌可危。为防意外，他说自己已经开始浏览招聘信息，当时他正在深圳高新技术产业园内的办公室附近吃着沙拉，这里的高层写字楼都设有独立唱K房和室内跑道等便利设施。他不再购买威士忌，并卖掉了股票投资。
"Mr. Liu was now focused on paying off his mortgage and building his savings. ""The next few years,"" he said, ""will also be pretty hard.""","瑞安·刘现在把重点放在了还清贷款和储蓄之上。""因为可以预见到往后几年也会比较困难，""他说。"
'The State Is Everywhere',"""国家无处不在"""
"The sound of construction began immediately after officials detected a lone case of Covid in Xiasha, a dense Shenzhen neighborhood known for its cheap eats and affordable housing. That afternoon, workers hauled sheets of metal and red plastic to erect barriers preventing anyone from leaving a physical manifestation of the party's increasingly overt control over daily life.",下沙是深圳一处人口稠密的社区，以廉价餐饮和经济适用房闻名。当官员们在这里发现一例新冠阳性，施工的声音立即想起。当天下午，工人们运来了金属板和红色塑料板，竖起屏障阻止任何人离开——这实体呈现了党对日常生活愈发明显的控制。
"""Even jail isn't like that,"" said Wu Qunlin, 56, who runs a massage parlor here, recalling the two-week barricade in July his second lockdown this year.","""监狱都没这样，""56岁的吴群林(音)在这里经营一家按摩院，他回忆起7月那次为期两周的封锁时表示，那是他今年第二次被封。"
"Even after the walls came down, the intrusions remained. Covid tests were required every 24 hours. People entering the neighborhood had to show proof of residence. Officials monitored people's movements via their cellphones.",即便在围墙撤走之后，对生活的滋扰依然存在。每24小时就要做一次核酸。进入社区的人必须出示居住证明。官员通过手机监视着人们的行动。
"The mobilization of so many hyperlocal officials one state media report estimated that one had been deployed for every 250 adults represents ""possibly the largest expansion of Chinese state capacity in the past 40 years,"" said Taisu Zhang, a law professor at Yale who studies China. ""It used to be, for most people you didn't really feel the state in your daily life too much. Now, of course, the state is everywhere.""","动员如此众多的底层官员——有官媒报道称每人要负责管理约250名成年人——说明了""可能是过去40年来中国政府能力的最大扩张，""研究中国问题的耶鲁大学法学教授张泰苏表示。""以前大多数人在日常生活中是感受不到多少国家的影响的。现在的情况就变成，国家无处不在。"""
"Officials even entered apartments in Xiasha, checking closets and under beds for people with Covid who might have been trying to avoid detection.",官员们甚至进入下沙的公寓，检查衣柜和床下，寻找可能试图逃避检测的新冠病毒感染者。
"Mr. Wu, who opened his business 20 years ago, said he had done his best to cooperate with the Covid measures. He took daily tests. He got vaccinated. Yet there he was, sitting in a mostly dark alley, reeling off the neighboring shops a photography studio, another massage parlor that had gone out of business. Only one customer had come by that evening, to ask about prices (about $21 for a standard massage), but ultimately walked away.",20年前开始做生意的吴群林说，他已经尽了最大努力配合新冠措施。他每天都测核酸。他打了疫苗。然而，到头来他坐在几乎一片漆黑的巷子里，打量着附近那些已经关门的店铺——一家照相馆，另一家按摩院。当晚只有一位顾客来询问价格(标准按摩约150元)，但最终还是离开了。
"""You've managed us before, that's the function of the state,"" Mr. Wu said. But, ""it's like if your parents tried to control you too much you'd feel uncomfortable. And if you didn't do anything about it, you'd also feel uncomfortable, right?""","""你过去管我们，也是国家的职能，""吴群林说。但是，""好像你爹妈管你管得实在太狠了，你肯定也会不舒服。所以说你不反抗，你也肯定不舒服，就这样对不对?"""
'Unless Necessary',"""非必要"""
"The question facing ""zero Covid"" is this: Now that people are expressing their dissatisfaction, what comes next?","""清零""面临的问题是:现在人们都在表达不满，那接下来又会怎样?"
"The protests that erupted over the past week were rooted in the stringent coronavirus policies, but some protesters expanded their demands to more directly confront the party's reassertion of power. In Beijing, Shanghai and elsewhere, they chanted for democracy, freedom of speech, an end to the authoritarianism that had enabled ""zero Covid"" in the first place.","过去一周爆发的抗议活动源于严厉的新冠政策，但一些抗议者扩大了要求，更直接地对抗党对权力的重申。在北京、上海和其他地方，他们高呼民主、言论自由，呼吁结束让""清零""成为可能的威权主义。"
"But the security apparatus has grown only stronger from the past three years of controls. It is also not clear how many of the protesters share the demands, or the aspiration, for more political freedom; the angry workers in Guangzhou were focused on the basic right to work and move freely. If China manages to limit the impact of future outbreaks as it loosens restrictions, the sense of shared grievance could sputter.",但是，经过过去三年的控制，安全机构变得更加强大。目前还不清楚有多少抗议者有同样的要求或渴望更多政治自由;愤怒的广州工人关注的是工作和自由行动的基本权利。如果中国在放松限制的同时成功限制了未来疫情的影响，共同的不满可能会消散。
